Mission|Sensor Mode|Satellite Name|Track Offset|Is Enabled Sat|Allowed Look Side|Near Off Nadir SAT|Far Off Nadir SAT|Beam Name|Near Off Nadir Beam|Far Off Nadir Beam|Is Enabled Beam|Sw Dim1|Sw Dim2|Is Spot Light|Dto Min duration|Dto Max Duration|Res Time|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|30.18|31.52|US-01|30.18|31.52|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|31.44|32.77|US-02|31.44|32.77|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|32.31|33.65|US-03|32.31|33.65|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|33.33|34.53|US-04|33.33|34.53|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|34.47|35.68|US-05|34.47|35.68|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|35.15|36.37|US-06|35.15|36.37|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|35.93|37.24|US-07|35.93|37.24|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|36.87|38.18|US-08|36.87|38.18|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|38.0|39.11|US-09|38.0|39.11|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|39.02|40.04|US-10|39.02|40.04|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|39.97|41.09|US-11|39.97|41.09|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|41.06|42.0|US-12|41.06|42.0|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|41.65|42.59|US-13|41.65|42.59|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|42.54|43.62|US-14|42.54|43.62|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|43.57|44.4|US-15|43.57|44.4|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|44.36|45.14|US-16|44.36|45.14|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|45.05|45.94|US-17|45.05|45.94|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|45.83|46.5|US-18|45.83|46.5|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|46.46|47.13|US-19|46.46|47.13|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|47.03|47.76|US-20|47.03|47.76|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|47.7|48.38|US-21|47.7|48.38|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|48.35|48.88|US-22|48.35|48.88|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|48.86|49.41|US-23|48.86|49.41|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|49.33|49.95|US-24|49.33|49.95|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|49.92|50.39|US-25|49.92|50.39|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|50.23|50.91|US-26|50.23|50.91|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|50.79|51.3|US-27|50.79|51.3|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|51.24|51.74|US-28|51.24|51.74|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|30.18|31.52|US-01|30.18|31.52|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|31.44|32.77|US-02|31.44|32.77|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|32.31|33.65|US-03|32.31|33.65|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|33.33|34.53|US-04|33.33|34.53|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|34.47|35.68|US-05|34.47|35.68|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|35.15|36.37|US-06|35.15|36.37|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|35.93|37.24|US-07|35.93|37.24|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|36.87|38.18|US-08|36.87|38.18|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|38.0|39.11|US-09|38.0|39.11|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|39.02|40.04|US-10|39.02|40.04|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|39.97|41.09|US-11|39.97|41.09|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|41.06|42.0|US-12|41.06|42.0|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|41.65|42.59|US-13|41.65|42.59|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|42.54|43.62|US-14|42.54|43.62|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|43.57|44.4|US-15|43.57|44.4|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|44.36|45.14|US-16|44.36|45.14|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|45.05|45.94|US-17|45.05|45.94|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|45.83|46.5|US-18|45.83|46.5|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|46.46|47.13|US-19|46.46|47.13|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|47.03|47.76|US-20|47.03|47.76|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|47.7|48.38|US-21|47.7|48.38|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|48.35|48.88|US-22|48.35|48.88|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|48.86|49.41|US-23|48.86|49.41|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|49.33|49.95|US-24|49.33|49.95|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|49.92|50.39|US-25|49.92|50.39|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|50.23|50.91|US-26|50.23|50.91|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|50.79|51.3|US-27|50.79|51.3|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR3|10|Yes|Right|51.24|51.74|US-28|51.24|51.74|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|32.31|33.65|US-03|32.31|33.65|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|33.33|34.53|US-04|33.33|34.53|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|34.47|35.68|US-05|34.47|35.68|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|35.15|36.37|US-06|35.15|36.37|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|35.93|37.24|US-07|35.93|37.24|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|36.87|38.18|US-08|36.87|38.18|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|38.0|39.11|US-09|38.0|39.11|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|39.02|40.04|US-10|39.02|40.04|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|39.97|41.09|US-11|39.97|41.09|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|41.06|42.0|US-12|41.06|42.0|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|41.65|42.59|US-13|41.65|42.59|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|42.54|43.62|US-14|42.54|43.62|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|43.57|44.4|US-15|43.57|44.4|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|44.36|45.14|US-16|44.36|45.14|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|45.05|45.94|US-17|45.05|45.94|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|45.83|46.5|US-18|45.83|46.5|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|46.46|47.13|US-19|46.46|47.13|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|47.03|47.76|US-20|47.03|47.76|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|47.7|48.38|US-21|47.7|48.38|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|48.35|48.88|US-22|48.35|48.88|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|48.86|49.41|US-23|48.86|49.41|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|49.33|49.95|US-24|49.33|49.95|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|49.92|50.39|US-25|49.92|50.39|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|50.23|50.91|US-26|50.23|50.91|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|50.79|51.3|US-27|50.79|51.3|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|51.24|51.74|US-28|51.24|51.74|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|30.18|31.52|US-01|30.18|31.52|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|SP_ENHANCED_A|SAR4|10|Yes|Right|31.44|32.77|US-02|31.44|32.77|Yes|5.0|5.0|Yes|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|16.36|20.15|H4-0A|16.36|20.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|20.05|23.5|H4-0B|20.05|23.5|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|22.6|25.66|H4-01|22.6|25.66|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|23.13|26.21|H4-02|23.13|26.21|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|25.1|28.0|H4-03|25.1|28.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|27.71|30.47|H4-04|27.71|30.47|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|29.27|31.96|H4-05|29.27|31.96|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|30.6|33.38|H4-06|30.6|33.38|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|32.43|34.83|H4-07|32.43|34.83|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|33.6|36.0|H4-08|33.6|36.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|34.6|37.2|H4-09|34.6|37.2|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|35.9|38.15|H4-10|35.9|38.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|37.51|39.6|H4-11|37.51|39.6|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|38.56|40.67|H4-12|38.56|40.67|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|39.34|41.39|H4-13|39.34|41.39|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|40.0|42.0|H4-14|40.0|42.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|41.79|43.62|H4-15|41.79|43.62|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|43.1|44.8|H4-16|43.1|44.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|44.49|45.92|H4-17|44.49|45.92|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|45.69|46.85|H4-18|45.69|46.85|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|46.8|47.99|H4-19|46.8|47.99|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|47.69|48.7|H4-20|47.69|48.7|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|48.64|49.8|H4-21|48.64|49.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|49.66|50.64|H4-22|49.66|50.64|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|50.52|51.37|H4-23|50.52|51.37|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR1|10|Yes|Both|51.15|51.98|H4-24|51.15|51.98|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|16.36|20.15|H4-0A|16.36|20.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|20.05|23.5|H4-0B|20.05|23.5|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|22.6|25.66|H4-01|22.6|25.66|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|23.13|26.21|H4-02|23.13|26.21|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|25.1|28.0|H4-03|25.1|28.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|27.71|30.47|H4-04|27.71|30.47|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|29.27|31.96|H4-05|29.27|31.96|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|30.6|33.38|H4-06|30.6|33.38|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|32.43|34.83|H4-07|32.43|34.83|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|33.6|36.0|H4-08|33.6|36.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|34.6|37.2|H4-09|34.6|37.2|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|35.9|38.15|H4-10|35.9|38.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|37.51|39.6|H4-11|37.51|39.6|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|38.56|40.67|H4-12|38.56|40.67|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|39.34|41.39|H4-13|39.34|41.39|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|40.0|42.0|H4-14|40.0|42.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|41.79|43.62|H4-15|41.79|43.62|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|43.1|44.8|H4-16|43.1|44.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|44.49|45.92|H4-17|44.49|45.92|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|45.69|46.85|H4-18|45.69|46.85|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|46.8|47.99|H4-19|46.8|47.99|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|47.69|48.7|H4-20|47.69|48.7|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|48.64|49.8|H4-21|48.64|49.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|49.66|50.64|H4-22|49.66|50.64|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|50.52|51.37|H4-23|50.52|51.37|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR2|10|Yes|Both|51.15|51.98|H4-24|51.15|51.98|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|16.36|20.15|H4-0A|16.36|20.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|20.05|23.5|H4-0B|20.05|23.5|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|22.6|25.66|H4-01|22.6|25.66|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|23.13|26.21|H4-02|23.13|26.21|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|25.1|28.0|H4-03|25.1|28.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|27.71|30.47|H4-04|27.71|30.47|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|29.27|31.96|H4-05|29.27|31.96|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|30.6|33.38|H4-06|30.6|33.38|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|32.43|34.83|H4-07|32.43|34.83|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|33.6|36.0|H4-08|33.6|36.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|34.6|37.2|H4-09|34.6|37.2|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|35.9|38.15|H4-10|35.9|38.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|37.51|39.6|H4-11|37.51|39.6|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|38.56|40.67|H4-12|38.56|40.67|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|39.34|41.39|H4-13|39.34|41.39|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|40.0|42.0|H4-14|40.0|42.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|41.79|43.62|H4-15|41.79|43.62|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|43.1|44.8|H4-16|43.1|44.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|44.49|45.92|H4-17|44.49|45.92|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|45.69|46.85|H4-18|45.69|46.85|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|46.8|47.99|H4-19|46.8|47.99|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|47.69|48.7|H4-20|47.69|48.7|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|48.64|49.8|H4-21|48.64|49.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|49.66|50.64|H4-22|49.66|50.64|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|50.52|51.37|H4-23|50.52|51.37|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR3|10|Yes|Right|51.15|51.98|H4-24|51.15|51.98|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|16.36|20.15|H4-0A|16.36|20.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|20.05|23.5|H4-0B|20.05|23.5|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|22.6|25.66|H4-01|22.6|25.66|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|23.13|26.21|H4-02|23.13|26.21|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|25.1|28.0|H4-03|25.1|28.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|27.71|30.47|H4-04|27.71|30.47|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|29.27|31.96|H4-05|29.27|31.96|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|30.6|33.38|H4-06|30.6|33.38|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|32.43|34.83|H4-07|32.43|34.83|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|33.6|36.0|H4-08|33.6|36.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|34.6|37.2|H4-09|34.6|37.2|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|35.9|38.15|H4-10|35.9|38.15|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|37.51|39.6|H4-11|37.51|39.6|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|38.56|40.67|H4-12|38.56|40.67|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|39.34|41.39|H4-13|39.34|41.39|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|40.0|42.0|H4-14|40.0|42.0|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|41.79|43.62|H4-15|41.79|43.62|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|43.1|44.8|H4-16|43.1|44.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|44.49|45.92|H4-17|44.49|45.92|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|45.69|46.85|H4-18|45.69|46.85|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|46.8|47.99|H4-19|46.8|47.99|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|47.69|48.7|H4-20|47.69|48.7|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|48.64|49.8|H4-21|48.64|49.8|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|49.66|50.64|H4-22|49.66|50.64|Yes|40.0|40.0|No|6000|600000|5000|
